train_losses,val_losses,val_accuracies,test_loss,test_accuracy
0.9507126225666567,0.3106435351073742,0.8693333333333333,0.3754348127792279,0.8973333333333333
0.20849610611119054,0.2849169832964738,0.892,0.3754348127792279,0.8973333333333333
0.16401554937897758,0.4231584140410026,0.8493333333333334,0.3754348127792279,0.8973333333333333
0.15427002210847357,0.27332563636203605,0.8946666666666667,0.3754348127792279,0.8973333333333333
0.08420490539548071,0.22545299989481768,0.9266666666666666,0.3754348127792279,0.8973333333333333
0.07854816254059022,0.24130979056159654,0.9133333333333333,0.3754348127792279,0.8973333333333333
0.06751195264937863,0.3199554371337096,0.904,0.3754348127792279,0.8973333333333333
0.096088377780027,0.21373668794209758,0.9213333333333333,0.3754348127792279,0.8973333333333333
0.04096396771386605,0.3544108097751935,0.9026666666666666,0.3754348127792279,0.8973333333333333
0.03140714837566272,0.699756977458795,0.868,0.3754348127792279,0.8973333333333333
0.057151712592564186,0.2576487025556465,0.9253333333333333,0.3754348127792279,0.8973333333333333
