train_losses,val_losses,val_accuracies,test_loss,test_accuracy
0.625827037862369,3.9176883697509766,0.172,0.28419640225668746,0.9333333333333333
0.28088962712458204,4.3693515459696455,0.172,0.28419640225668746,0.9333333333333333
0.24183175606387003,2.7796339193979898,0.2693333333333333,0.28419640225668746,0.9333333333333333
0.20680619456938334,0.5529444714387258,0.7906666666666666,0.28419640225668746,0.9333333333333333
0.17329996611390794,0.2157182345787684,0.9173333333333333,0.28419640225668746,0.9333333333333333
0.17464732485158102,0.2259865403175354,0.908,0.28419640225668746,0.9333333333333333
0.13796453710113252,0.26748207708199817,0.9,0.28419640225668746,0.9333333333333333
0.15072926612836973,0.16663497686386108,0.9306666666666666,0.28419640225668746,0.9333333333333333
0.09728004836610385,0.2100121627251307,0.9093333333333333,0.28419640225668746,0.9333333333333333
0.1295575645885297,0.16158184905846915,0.9346666666666666,0.28419640225668746,0.9333333333333333
0.092667195679886,0.3915400505065918,0.8693333333333333,0.28419640225668746,0.9333333333333333
0.16723239687936647,0.1621222198009491,0.936,0.28419640225668746,0.9333333333333333
0.15627840986209257,0.17755856116612753,0.9146666666666666,0.28419640225668746,0.9333333333333333
0.10396820200341088,0.3165741463502248,0.884,0.28419640225668746,0.9333333333333333
0.07683116250804492,0.15384855618079504,0.9306666666666666,0.28419640225668746,0.9333333333333333
0.08172631476606641,0.16540293395519257,0.9333333333333333,0.28419640225668746,0.9333333333333333
0.04503828965659652,0.17646238207817078,0.9333333333333333,0.28419640225668746,0.9333333333333333
0.03141295011820538,0.22022327780723572,0.9306666666666666,0.28419640225668746,0.9333333333333333
0.024629315960087945,0.32775625586509705,0.9093333333333333,0.28419640225668746,0.9333333333333333
0.02231324906460941,0.20173498491446176,0.9266666666666666,0.28419640225668746,0.9333333333333333
